Serial_No,Shop_ID,Product_ID,Quantity_Sold_per_week,Sales_per-Week,Profit_per_week
11182,SH1114,B01,69,2760,1035
11183,SH1114,B03,87,870,348
11184,SH1114,D09,58,4060,1276
11185,SH1114,B04,66,5940,2706
11186,SH1114,B09,116,1740,464
11187,SH1115,D04,104,10400,4784
11188,SH1115,D06,56,1960,952
11189,SH1115,S1,99,6435,2970
11190,SH1115,S2,100,6000,2200
11191,SH1115,B01,121,4840,1815
11192,SH1115,B03,81,810,324
11193,SH1115,D09,124,8680,2728
11194,SH1115,B04,112,10080,4592
11195,SH1115,B09,84,1260,336
11196,SH1116,D08,53,8480,1590
11197,SH1116,S1,113,7345,3390
11198,SH1116,S2,107,6420,2354
11199,SH1116,B01,92,3680,1380
11200,SH1116,B03,85,850,340
11201,SH1116,D09,128,8960,2816
11202,SH1116,B04,124,11160,5084
11203,SH1116,B09,57,855,228
11204,SH1117,D04,85,8500,3910
11205,SH1117,D06,55,1925,935
11206,SH1117,D08,104,7800,3328
11207,SH1117,D09,62,2480,620
11208,SH1117,D08,97,15520,2910
11209,SH1117,S1,52,3380,1560
11210,SH1117,S2,78,4680,1716
11211,SH1117,B01,67,2680,1005
11212,SH1117,B03,85,850,340
11213,SH1117,D09,83,5810,1826
11214,SH1117,B04,116,10440,4756
11215,SH1117,B06,99,2970,1089
11216,SH1117,D10,105,2625,1155
11217,SH1117,B09,118,1770,472
11218,SH1118,D04,122,12200,5612
11219,SH1118,D06,63,2205,1071
11220,SH1118,S1,74,4810,2220
11221,SH1118,B01,66,2640,990
11222,SH1118,B03,100,1000,400
11223,SH1118,D09,97,6790,2134
11224,SH1118,B04,96,8640,3936
11225,SH1118,B09,59,885,236
11226,SH1119,D08,80,12800,2400
11227,SH1119,B01,120,4800,1800
11228,SH1119,B03,106,1060,424
11229,SH1119,D09,88,6160,1936
11230,SH1119,B04,57,5130,2337
11231,SH1119,B09,73,1095,292
11232,SH1120,D04,116,11600,5336
11233,SH1120,D06,78,2730,1326
11234,SH1120,D08,96,15360,2880
11235,SH1120,S1,101,6565,3030
11236,SH1120,B01,118,4720,1770
11237,SH1120,B03,124,1240,496
11238,SH1120,D09,98,6860,2156
11239,SH1120,B04,79,7110,3239
11240,SH1120,B09,130,1950,520
11241,SH1121,D04,55,5500,2530
11242,SH1121,D06,56,1960,952
11243,SH1121,D08,75,12000,2250
11244,SH1121,S1,54,3510,1620
11245,SH1121,S2,80,4800,1760
11246,SH1121,B01,50,2000,750
11247,SH1121,B03,130,1300,520
11248,SH1121,D09,82,5740,1804
11249,SH1121,B04,87,7830,3567
11250,SH1121,B09,53,795,212
11251,SH1122,D09,87,6090,1914
11252,SH1122,B04,89,8010,3649
11253,SH1122,B09,126,1890,504
11254,SH1123,D01,129,7740,2580
11255,SH1123,D04,120,12000,5520
11256,SH1123,D06,67,2345,1139
11257,SH1123,D08,86,6450,2752
11258,SH1123,D09,107,4280,1070
11259,SH1123,D08,117,18720,3510
11260,SH1123,S1,114,7410,3420
11261,SH1123,S2,77,4620,1694
11262,SH1123,B01,100,4000,1500
11263,SH1123,B03,122,1220,488
11264,SH1123,D09,51,3570,1122
11265,SH1123,B04,58,5220,2378
11266,SH1123,B05,59,1180,472
11267,SH1123,B06,54,1620,594
11268,SH1123,D10,62,1550,682
11269,SH1123,B08,101,8080,1515
11270,SH1123,B09,104,1560,416
11271,SH1124,D04,68,6800,3128
11272,SH1124,D06,113,3955,1921
11273,SH1124,D08,109,17440,3270
11274,SH1124,B01,128,5120,1920
11275,SH1124,B03,55,550,220
11276,SH1124,D09,82,5740,1804
11277,SH1124,B04,61,5490,2501
11278,SH1124,B09,108,1620,432
11279,SH1125,D04,88,8800,4048
11280,SH1125,D06,77,2695,1309
11281,SH1125,S1,61,3965,1830
11282,SH1125,B01,104,4160,1560
11283,SH1125,B03,114,1140,456
11284,SH1125,D09,92,6440,2024
11285,SH1125,B04,122,10980,5002
11286,SH1125,B09,119,1785,476
11287,SH1126,D01,124,7440,2480
11288,SH1126,D02,83,4150,1411
11289,SH1126,D03,58,2900,1160
11290,SH1126,D08,96,15360,2880
11291,SH1126,S1,123,7995,3690
11292,SH1126,S2,116,6960,2552
11293,SH1126,B01,81,3240,1215
11294,SH1126,B03,92,920,368
11295,SH1126,D09,88,6160,1936
11296,SH1126,B04,130,11700,5330
11297,SH1126,D10,94,2350,1034
11298,SH1127,D04,69,6900,3174
11299,SH1127,D06,91,3185,1547
11300,SH1127,B01,98,3920,1470
11301,SH1127,B03,114,1140,456
11302,SH1127,D09,88,6160,1936
11303,SH1127,B04,95,8550,3895
11304,SH1127,B09,107,1605,428
11305,SH1128,D04,93,9300,4278
11306,SH1128,D06,129,4515,2193
11307,SH1128,D08,122,19520,3660
11308,SH1128,S1,121,7865,3630
11309,SH1128,B01,91,3640,1365
11310,SH1128,B03,109,1090,436
11311,SH1128,D09,56,3920,1232
11312,SH1128,B04,128,11520,5248
11313,SH1128,B09,128,1920,512
11314,SH1129,D08,119,19040,3570
11315,SH1129,B01,63,2520,945
11316,SH1129,B03,116,1160,464
11317,SH1129,D09,85,5950,1870
11318,SH1129,B04,83,7470,3403
11319,SH1129,B09,76,1140,304
11320,SH1130,D04,59,5900,2714
11321,SH1130,D06,84,2940,1428
11322,SH1130,D08,116,18560,3480
11323,SH1130,S1,121,7865,3630
11324,SH1130,B01,121,4840,1815
11325,SH1130,B03,75,750,300
11326,SH1130,D09,66,4620,1452
11327,SH1130,B04,83,7470,3403
11328,SH1130,B09,100,1500,400
11329,SH1131,D04,73,7300,3358
11330,SH1131,D06,81,2835,1377
11331,SH1131,D08,89,14240,2670
11332,SH1131,S1,99,6435,2970
11333,SH1131,S2,83,4980,1826
11334,SH1131,B01,67,2680,1005
11335,SH1131,B03,58,580,232
11336,SH1131,D09,60,4200,1320
11337,SH1131,B04,102,9180,4182
11338,SH1131,B09,126,1890,504
11339,SH1132,D01,124,7440,2480
11340,SH1132,D04,115,11500,5290
11341,SH1132,D06,102,3570,1734
11342,SH1132,D08,85,13600,2550
11343,SH1132,S1,57,3705,1710
11344,SH1132,S2,123,7380,2706
11345,SH1132,B01,130,5200,1950
11346,SH1132,B03,119,1190,476
11347,SH1132,D09,80,5600,1760
11348,SH1132,B04,87,7830,3567
11349,SH1132,B09,121,1815,484
11350,SH1133,D02,104,5200,1768
11351,SH1133,D04,88,8800,4048
11352,SH1133,D06,110,3850,1870
11353,SH1133,D08,68,10880,2040
11354,SH1133,B01,123,4920,1845
11355,SH1133,B03,128,1280,512
11356,SH1133,D09,123,8610,2706
11357,SH1133,B04,112,10080,4592
11358,SH1133,D10,83,2075,913
11359,SH1133,B09,58,870,232
11360,SH1134,D08,65,10400,1950
11361,SH1134,B01,105,4200,1575
11362,SH1134,B03,71,710,284
11363,SH1134,D09,59,4130,1298
11364,SH1134,B04,95,8550,3895
11365,SH1134,B09,89,1335,356
11366,SH1135,D04,119,11900,5474
11367,SH1135,D06,53,1855,901
11368,SH1135,S1,96,6240,2880
11369,SH1135,B01,80,3200,1200
11370,SH1135,B03,114,1140,456
11371,SH1135,D09,103,7210,2266
11372,SH1135,B04,118,10620,4838
11373,SH1135,B09,95,1425,380
11374,SH1136,D01,103,6180,2060
11375,SH1136,D06,80,2800,1360
11376,SH1136,S1,79,5135,2370
11377,SH1136,S2,101,6060,2222
11378,SH1136,B01,80,3200,1200
11379,SH1136,B03,77,770,308
11380,SH1136,D09,104,7280,2288
11381,SH1136,B04,85,7650,3485
11382,SH1136,B06,87,2610,957
11383,SH1136,D10,89,2225,979
11384,SH1136,B09,110,1650,440
11385,SH1137,D01,73,4380,1460
11386,SH1137,D02,78,3900,1326
11387,SH1137,D03,91,4550,1820
11388,SH1137,D04,98,9800,4508
11389,SH1137,D06,92,3220,1564
11390,SH1137,D08,73,5475,2336
11391,SH1137,D09,130,5200,1300
11392,SH1137,D08,113,18080,3390
11393,SH1137,S1,114,7410,3420
11394,SH1137,S2,100,6000,2200
11395,SH1137,B01,106,4240,1590
11396,SH1137,B03,60,600,240
11397,SH1137,D09,64,4480,1408
11398,SH1137,B04,53,4770,2173
11399,SH1137,B05,127,2540,1016
11400,SH1137,B06,118,3540,1298
11401,SH1137,D10,108,2700,1188
11402,SH1137,B08,106,8480,1590
11403,SH1137,B09,105,1575,420
11404,SH1138,S1,103,6695,3090
11405,SH1138,S2,70,4200,1540
11406,SH1138,B01,72,2880,1080
11407,SH1138,B03,99,990,396
11408,SH1138,D09,122,8540,2684
11409,SH1138,B04,126,11340,5166
11410,SH1138,B09,82,1230,328
11411,SH1139,D04,116,11600,5336
11412,SH1139,D06,51,1785,867
11413,SH1139,D08,129,20640,3870
11414,SH1139,S1,88,5720,2640
11415,SH1139,S2,60,3600,1320
11416,SH1139,B01,121,4840,1815
11417,SH1139,B03,118,1180,472
11418,SH1139,D09,70,4900,1540
11419,SH1139,B04,96,8640,3936
11420,SH1139,B09,79,1185,316
11421,SH1140,D04,113,11300,5198
11422,SH1140,D06,67,2345,1139
11423,SH1140,S1,64,4160,1920
11424,SH1140,S2,53,3180,1166
11425,SH1140,B01,62,2480,930
11426,SH1140,B03,67,670,268
11427,SH1140,D09,104,7280,2288
11428,SH1140,B04,125,11250,5125
11429,SH1140,B09,129,1935,516
11430,SH1141,D04,66,6600,3036
11431,SH1141,D06,73,2555,1241
11432,SH1141,D08,108,17280,3240
11433,SH1141,S1,71,4615,2130
11434,SH1141,S2,108,6480,2376
11435,SH1141,B01,83,3320,1245
11436,SH1141,B03,51,510,204
11437,SH1141,D09,87,6090,1914
11438,SH1141,B04,113,10170,4633
11439,SH1141,B09,124,1860,496
11440,SH1142,D04,120,12000,5520
11441,SH1142,D06,120,4200,2040
11442,SH1142,D08,89,14240,2670
11443,SH1142,S1,108,7020,3240
11444,SH1142,B01,59,2360,885
11445,SH1142,B03,74,740,296
11446,SH1142,D09,71,4970,1562
11447,SH1142,B04,53,4770,2173
11448,SH1142,B09,50,750,200
11449,SH1143,D01,107,6420,2140
11450,SH1143,D04,123,12300,5658
11451,SH1143,D06,70,2450,1190
11452,SH1143,D08,50,3750,1600
11453,SH1143,D09,52,2080,520
11454,SH1143,D08,112,17920,3360
11455,SH1143,S1,128,8320,3840
11456,SH1143,S2,60,3600,1320
11457,SH1143,B01,110,4400,1650
11458,SH1143,B03,108,1080,432
11459,SH1143,D09,116,8120,2552
11460,SH1143,B04,113,10170,4633
11461,SH1143,B09,129,1935,516
11462,SH1143,D01,95,5700,1900
11463,SH1143,D02,91,4550,1547
11464,SH1143,D03,124,6200,2480
11465,SH1143,B01,59,2360,885
11466,SH1143,B03,81,810,324
11467,SH1143,D09,55,3850,1210
11468,SH1143,B04,92,8280,3772
11469,SH1143,B09,96,1440,384
11470,SH453,D04,64,6400,2944
11471,SH453,D06,51,1785,867
11472,SH453,S1,74,4810,2220
11473,SH453,S2,128,7680,2816
11474,SH453,B01,106,4240,1590
11475,SH453,B03,106,1060,424
11476,SH453,D09,84,5880,1848
11477,SH453,B09,68,1020,272
11478,SH1144,D01,110,6600,2200
11479,SH1144,B01,93,3720,1395
11480,SH1144,B03,61,610,244
11481,SH1144,D09,73,5110,1606
11482,SH1144,B09,107,1605,428
11483,SH1145,D01,93,5580,1860
11484,SH1145,D04,121,12100,5566
11485,SH1145,D06,84,2940,1428
11486,SH1145,D08,116,18560,3480
11487,SH1145,S1,86,5590,2580
11488,SH1145,S2,104,6240,2288
11489,SH1145,B01,97,3880,1455
11490,SH1145,B03,76,760,304
11491,SH1145,D09,79,5530,1738
11492,SH1145,B04,125,11250,5125
11493,SH1145,B09,70,1050,280
11494,SH1146,D01,55,3300,1100
11495,SH1146,B01,125,5000,1875
11496,SH1146,B03,80,800,320
11497,SH1146,D09,94,6580,2068
11498,SH1146,B04,97,8730,3977
11499,SH1146,B09,80,1200,320
11500,SH1147,D08,93,14880,2790
11501,SH1147,S1,68,4420,2040
11502,SH1147,S2,51,3060,1122
11503,SH1147,B01,97,3880,1455
11504,SH1147,B03,78,780,312
11505,SH1147,D09,106,7420,2332
11506,SH1147,B04,79,7110,3239
11507,SH1147,B09,69,1035,276
11508,SH1148,D01,62,3720,1240
11509,SH1148,S1,52,3380,1560
11510,SH1148,S2,69,4140,1518
11511,SH1148,B03,123,1230,492
11512,SH1148,D09,80,5600,1760
11513,SH1148,B04,93,8370,3813
11514,SH1148,B09,75,1125,300
11515,SH1149,D01,66,3960,1320
11516,SH1149,D06,108,3780,1836
11517,SH1149,D08,57,4275,1824
11518,SH1149,D09,56,2240,560
11519,SH1149,D08,87,13920,2610
11520,SH1149,S1,51,3315,1530
11521,SH1149,S2,96,5760,2112
11522,SH1149,B01,102,4080,1530
11523,SH1149,B03,95,950,380
11524,SH1149,D09,84,5880,1848
11525,SH1149,B04,64,5760,2624
11526,SH1149,B06,117,3510,1287
11527,SH1149,B09,103,1545,412
11528,SH89,D04,70,7000,3220
11529,SH89,S1,116,7540,3480
11530,SH89,S2,64,3840,1408
11531,SH89,B01,128,5120,1920
11532,SH89,B03,91,910,364
11533,SH89,D09,113,7910,2486
11534,SH89,B09,108,1620,432
11535,SH1150,D01,101,6060,2020
11536,SH1150,D08,56,8960,1680
11537,SH1150,S1,129,8385,3870
11538,SH1150,S2,88,5280,1936
11539,SH1150,B01,70,2800,1050
11540,SH1150,B03,79,790,316
11541,SH1150,D09,70,4900,1540
11542,SH1150,B04,110,9900,4510
11543,SH1150,B09,111,1665,444
11544,SH1151,D01,123,7380,2460
11545,SH1151,D04,75,7500,3450
11546,SH1151,D06,58,2030,986
11547,SH1151,D08,126,20160,3780
11548,SH1151,S1,122,7930,3660
11549,SH1151,S2,65,3900,1430
11550,SH1151,B01,90,3600,1350
11551,SH1151,B03,111,1110,444
11552,SH1151,D09,96,6720,2112
11553,SH1151,B04,80,7200,3280
11554,SH1151,B09,129,1935,516
11555,SH895,D01,103,6180,2060
11556,SH895,D04,96,9600,4416
11557,SH895,D08,100,16000,3000
11558,SH895,S1,62,4030,1860
11559,SH895,S2,127,7620,2794
11560,SH895,B01,128,5120,1920
11561,SH895,B03,129,1290,516
11562,SH895,D09,124,8680,2728
11563,SH895,B04,72,6480,2952
11564,SH895,B09,94,1410,376
11565,SH1152,D01,118,7080,2360
11566,SH1152,B01,85,3400,1275
11567,SH1152,B03,77,770,308
11568,SH1152,D09,95,6650,2090
11569,SH1152,B09,69,1035,276
11570,SH1152,B01,107,4280,1605
11571,SH1152,B03,50,500,200
11572,SH1152,D09,97,6790,2134
11573,SH1152,B04,108,9720,4428
11574,SH1152,B05,110,2200,880
11575,SH1152,B06,105,3150,1155
11576,SH1152,D10,98,2450,1078
11577,SH1152,B08,108,8640,1620
11578,SH1152,B09,103,1545,412
11579,SH1153,D01,82,4920,1640
11580,SH1153,D04,89,8900,4094
11581,SH1153,D08,108,17280,3240
11582,SH1153,S1,120,7800,3600
11583,SH1153,S2,92,5520,2024
11584,SH1153,B01,81,3240,1215
11585,SH1153,B03,118,1180,472
11586,SH1153,D09,60,4200,1320
11587,SH1153,B04,50,4500,2050
11588,SH1153,B09,99,1485,396
11589,SH1154,D01,53,3180,1060
11590,SH1154,B01,67,2680,1005
11591,SH1154,B03,93,930,372
11592,SH1154,D09,118,8260,2596
11593,SH1154,B04,122,10980,5002
11594,SH1154,B09,50,750,200
11595,SH1155,D01,106,6360,2120
11596,SH1155,B01,80,3200,1200
11597,SH1155,B03,90,900,360
11598,SH1155,D09,52,3640,1144
11599,SH1155,B09,71,1065,284
11600,SH1156,D01,68,4080,1360
11601,SH1156,D04,103,10300,4738
11602,SH1156,D06,106,3710,1802
11603,SH1156,D08,121,19360,3630
11604,SH1156,S1,104,6760,3120
11605,SH1156,S2,110,6600,2420
11606,SH1156,B01,124,4960,1860
11607,SH1156,B03,117,1170,468
11608,SH1156,D09,66,4620,1452
11609,SH1156,D10,118,2950,1298
11610,SH1156,B09,62,930,248
11611,SH1157,D03,104,5200,2080
11612,SH1157,D04,74,7400,3404
11613,SH1157,D06,69,2415,1173
11614,SH1157,D08,55,4125,1760
11615,SH1157,D09,113,4520,1130
11616,SH1157,D08,100,16000,3000
11617,SH1157,S1,76,4940,2280
11618,SH1157,S2,121,7260,2662
11619,SH1157,B01,110,4400,1650
11620,SH1157,B03,109,1090,436
11621,SH1157,D09,94,6580,2068
11622,SH1157,B04,58,5220,2378
11623,SH1157,B05,59,1180,472
11624,SH1157,B06,87,2610,957
11625,SH1157,D10,72,1800,792
11626,SH1157,B09,53,795,212
11627,SH1158,D01,87,5220,1740
11628,SH1158,B01,93,3720,1395
11629,SH1158,B03,91,910,364
11630,SH1158,D09,118,8260,2596
11631,SH1158,B04,106,9540,4346
11632,SH1158,B09,61,915,244
11633,SH1159,D01,128,7680,2560
11634,SH1159,D03,62,3100,1240
11635,SH1159,B01,89,3560,1335
11636,SH1159,B03,87,870,348
11637,SH1159,D09,91,6370,2002
11638,SH1159,B04,99,8910,4059
11639,SH1159,B09,109,1635,436
11640,SH1160,D01,126,7560,2520
11641,SH1160,B01,69,2760,1035
11642,SH1160,B03,93,930,372
11643,SH1160,D09,110,7700,2420
11644,SH1160,B08,124,9920,1860
11645,SH1160,B09,88,1320,352
11646,SH1161,D01,77,4620,1540
11647,SH1161,D04,81,8100,3726
11648,SH1161,D08,117,18720,3510
11649,SH1161,S1,119,7735,3570
11650,SH1161,S2,107,6420,2354
11651,SH1161,B01,67,2680,1005
11652,SH1161,B03,73,730,292
11653,SH1161,D09,95,6650,2090
11654,SH1161,B04,109,9810,4469
11655,SH1161,B09,55,825,220
11656,SH1162,D01,61,3660,1220
11657,SH1162,D04,76,7600,3496
11658,SH1162,D06,57,1995,969
11659,SH1162,D08,93,6975,2976
11660,SH1162,D09,58,2320,580
11661,SH1162,D08,56,8960,1680
11662,SH1162,S1,84,5460,2520
11663,SH1162,S2,121,7260,2662
11664,SH1162,B01,69,2760,1035
11665,SH1162,B03,66,660,264
11666,SH1162,D09,116,8120,2552
11667,SH1162,B09,109,1635,436
11668,SH1163,D01,86,5160,1720
11669,SH1163,B01,54,2160,810
11670,SH1163,B03,75,750,300
11671,SH1163,D09,67,4690,1474
11672,SH1163,B09,65,975,260
11673,SH1164,D01,60,3600,1200
11674,SH1164,D04,96,9600,4416
11675,SH1164,D08,66,10560,1980
11676,SH1164,S1,95,6175,2850
11677,SH1164,S2,58,3480,1276
11678,SH1164,B01,118,4720,1770
11679,SH1164,B03,58,580,232
11680,SH1164,D09,104,7280,2288
11681,SH1164,B09,67,1005,268
11682,SH1165,D01,63,3780,1260
11683,SH1165,D06,70,2450,1190
11684,SH1165,S1,82,5330,2460
11685,SH1165,S2,130,7800,2860
11686,SH1165,B01,105,4200,1575
11687,SH1165,B03,88,880,352
11688,SH1165,D09,78,5460,1716
11689,SH1165,B09,129,1935,516
11690,SH1166,D01,109,6540,2180
11691,SH1166,D04,79,7900,3634
11692,SH1166,D08,60,9600,1800
11693,SH1166,S1,76,4940,2280
11694,SH1166,S2,109,6540,2398
11695,SH1166,B01,90,3600,1350
11696,SH1166,B03,83,830,332
11697,SH1166,D09,117,8190,2574
11698,SH1166,B04,128,11520,5248
11699,SH1166,B09,72,1080,288
11700,SH1167,D01,126,7560,2520
11701,SH1167,B01,55,2200,825
11702,SH1167,B03,130,1300,520
11703,SH1167,D09,100,7000,2200
11704,SH1167,B04,81,7290,3321
11705,SH1167,B09,50,750,200
11706,SH1168,B01,102,4080,1530
11707,SH1168,B03,79,790,316
11708,SH1168,D09,95,6650,2090
11709,SH1168,B04,76,6840,3116
11710,SH1168,B05,65,1300,520
11711,SH1168,B06,112,3360,1232
11712,SH1168,D10,81,2025,891
11713,SH1168,B08,127,10160,1905
11714,SH1168,B09,116,1740,464
11715,SH1169,D01,86,5160,1720
11716,SH1169,D04,110,11000,5060
11717,SH1169,D06,120,4200,2040
11718,SH1169,D08,130,20800,3900
11719,SH1169,S2,117,7020,2574
11720,SH1169,D09,94,6580,2068
11721,SH1169,B04,96,8640,3936
11722,SH1169,D10,123,3075,1353
11723,SH1169,B09,51,765,204
11724,SH1170,D01,85,5100,1700
11725,SH1170,B01,53,2120,795
11726,SH1170,B03,105,1050,420
11727,SH1170,D09,76,5320,1672
11728,SH1170,B09,123,1845,492
11729,SH1171,D01,118,7080,2360
11730,SH1171,D04,124,12400,5704
11731,SH1171,D08,113,18080,3390
11732,SH1171,S1,84,5460,2520
11733,SH1171,S2,62,3720,1364
11734,SH1171,B01,95,3800,1425
11735,SH1171,B03,66,660,264
11736,SH1171,D09,83,5810,1826
11737,SH1171,B04,62,5580,2542
11738,SH1171,B09,122,1830,488
11739,SH1172,D01,60,3600,1200
11740,SH1172,D04,115,11500,5290
11741,SH1172,D06,85,2975,1445
11742,SH1172,S1,84,5460,2520
11743,SH1172,S2,94,5640,2068
11744,SH1172,B01,87,3480,1305
11745,SH1172,B03,68,680,272
11746,SH1172,D09,51,3570,1122
11747,SH1172,B04,81,7290,3321
11748,SH1172,B09,104,1560,416
11749,SH1173,D01,69,4140,1380
11750,SH1173,D04,75,7500,3450
11751,SH1173,D06,78,2730,1326
11752,SH1173,S1,96,6240,2880
11753,SH1173,S2,130,7800,2860
11754,SH1173,B01,50,2000,750
11755,SH1173,B03,128,1280,512
11756,SH1173,D09,99,6930,2178
11757,SH1173,B04,92,8280,3772
11758,SH1173,B09,94,1410,376
11759,SH1174,D01,128,7680,2560
11760,SH1174,D04,61,6100,2806
11761,SH1174,D06,98,3430,1666
11762,SH1174,D08,51,8160,1530
11763,SH1174,S1,118,7670,3540
11764,SH1174,S2,53,3180,1166
11765,SH1174,B01,107,4280,1605
11766,SH1174,B03,67,670,268
11767,SH1174,D09,50,3500,1100
11768,SH1174,B04,51,4590,2091
11769,SH1174,B09,90,1350,360
11770,SH1175,D01,87,5220,1740
11771,SH1175,D02,122,6100,2074
11772,SH1175,D03,94,4700,1880
11773,SH1175,D04,130,13000,5980
11774,SH1175,D06,65,2275,1105
11775,SH1175,D08,101,16160,3030
11776,SH1175,S1,69,4485,2070
11777,SH1175,S2,117,7020,2574
11778,SH1175,B01,75,3000,1125
11779,SH1175,B03,65,650,260
11780,SH1175,D09,60,4200,1320
11781,SH1175,B09,117,1755,468
11782,SH1176,D01,50,3000,1000
11783,SH1176,D02,79,3950,1343
11784,SH1176,D03,70,3500,1400
11785,SH1176,D04,64,6400,2944
11786,SH1176,D08,87,13920,2610
11787,SH1176,S1,89,5785,2670
11788,SH1176,S2,86,5160,1892
11789,SH1176,B01,117,4680,1755
11790,SH1176,B03,95,950,380
11791,SH1176,D09,102,7140,2244
11792,SH1176,B04,90,8100,3690
11793,SH1176,B09,116,1740,464
11794,SH1177,D01,114,6840,2280
11795,SH1177,B01,129,5160,1935
11796,SH1177,B03,104,1040,416
11797,SH1177,D09,65,4550,1430
11798,SH1177,B04,80,7200,3280
11799,SH1177,B09,106,1590,424
11800,SH1178,D01,80,4800,1600
11801,SH1178,D04,115,11500,5290
11802,SH1178,D06,61,2135,1037
11803,SH1178,D08,85,13600,2550
11804,SH1178,S1,74,4810,2220
11805,SH1178,S2,93,5580,2046
11806,SH1178,B01,110,4400,1650
11807,SH1178,B03,103,1030,412
11808,SH1178,D09,116,8120,2552
11809,SH1178,B04,52,4680,2132
11810,SH1178,B09,117,1755,468
11811,SH1179,D01,60,3600,1200
11812,SH1179,D04,81,8100,3726
11813,SH1179,D06,84,2940,1428
11814,SH1179,S1,87,5655,2610
11815,SH1179,S2,78,4680,1716
11816,SH1179,B01,77,3080,1155
11817,SH1179,B03,64,640,256
11818,SH1179,D09,108,7560,2376
11819,SH1179,B09,73,1095,292
11820,SH1180,D01,80,4800,1600
11821,SH1180,D02,50,2500,850
11822,SH1180,D03,66,3300,1320
11823,SH1180,B01,126,5040,1890
11824,SH1180,B03,87,870,348
11825,SH1180,D09,91,6370,2002
11826,SH1180,B04,120,10800,4920
11827,SH1180,B09,109,1635,436
11828,SH1181,D01,109,6540,2180
11829,SH1181,B01,122,4880,1830
11830,SH1181,B03,69,690,276
11831,SH1181,D09,102,7140,2244
11832,SH1181,B04,59,5310,2419
11833,SH1181,B09,119,1785,476
11834,SH1182,D01,73,4380,1460
11835,SH1182,D04,84,8400,3864
11836,SH1182,D08,112,17920,3360
11837,SH1182,S1,104,6760,3120
11838,SH1182,S2,99,5940,2178
11839,SH1182,B01,56,2240,840
11840,SH1182,B03,54,540,216
11841,SH1182,D09,59,4130,1298
11842,SH1182,B04,113,10170,4633
11843,SH1182,B09,89,1335,356
11844,SH1183,D01,98,5880,1960
11845,SH1183,D02,116,5800,1972
11846,SH1183,D03,70,3500,1400
11847,SH1183,D04,100,10000,4600
11848,SH1183,D06,105,3675,1785
11849,SH1183,D08,125,20000,3750
11850,SH1183,S1,84,5460,2520
11851,SH1183,S2,118,7080,2596
11852,SH1183,B01,59,2360,885
11853,SH1183,B03,94,940,376
11854,SH1183,D09,80,5600,1760
11855,SH1183,B04,79,7110,3239
11856,SH1183,B06,105,3150,1155
11857,SH1183,B09,100,1500,400
11858,SH1184,D01,85,5100,1700
11859,SH1184,D02,62,3100,1054
11860,SH1184,D03,91,4550,1820
11861,SH1184,D04,99,9900,4554
11862,SH1184,D06,72,2520,1224
11863,SH1184,D09,80,3200,800
11864,SH1184,S1,114,7410,3420
11865,SH1184,B01,114,4560,1710
11866,SH1184,B03,92,920,368
11867,SH1184,D09,119,8330,2618
11868,SH1185,D01,59,3540,1180
11869,SH1185,D02,69,3450,1173
11870,SH1185,D03,68,3400,1360
11871,SH1185,D04,50,5000,2300
11872,SH1185,D06,116,4060,1972
11873,SH1185,S1,129,8385,3870
11874,SH1185,S2,94,5640,2068
11875,SH1185,B01,83,3320,1245
11876,SH1185,B03,68,680,272
11877,SH1185,D09,63,4410,1386
11878,SH1185,B04,68,6120,2788
11879,SH1185,B09,126,1890,504
11880,SH1186,D01,65,3900,1300
11881,SH1186,D02,51,2550,867
11882,SH1186,D03,92,4600,1840
11883,SH1186,B01,64,2560,960
11884,SH1186,B03,50,500,200
11885,SH1186,D09,72,5040,1584
11886,SH1186,B09,110,1650,440
